date,Total Energy Consumed by the Residential Sector,year,month,t,Total Energy Consumed by the Residential Sector__lag1,Total Energy Consumed by the Residential Sector__lag12,Total Energy Consumed by the Residential Sector__rollmean3,Total Energy Consumed by the Residential Sector__rollstd3,Total Energy Consumed by the Residential Sector__rollmean12,Total Energy Consumed by the Residential Sector__rollstd12,Primary Energy Consumed by the Commercial Sector__lag1,Electricity Sales to Ultimate Customers in the Commercial Sector__lag1,End-Use Energy Consumed by the Commercial Sector__lag1,Commercial Sector Electrical System Energy Losses__lag1,Total Energy Consumed by the Commercial Sector__lag1,Primary Energy Consumed by the Industrial Sector__lag1,Electricity Sales to Ultimate Customers in the Industrial Sector__lag1,End-Use Energy Consumed by the Industrial Sector__lag1,Industrial Sector Electrical System Energy Losses__lag1,Total Energy Consumed by the Industrial Sector__lag1,Total Primary Energy Consumed by the Transportation Sector__lag1,Electricity Sales to Ultimate Customers in the Transportation Sector__lag1,End-Use Energy Consumed by the Transportation Sector__lag1,Electrical System Energy Losses Proportioned to the Transportation Sector__lag1,Total Energy Consumed by the Transportation Sector__lag1,Total Primary Energy Consumed by the End-Use Sectors__lag1
1990-12-01,1707.137,1990,12,215,1246.797,2085.46,1168.1773333333335,71.96255340336974,1381.6686666666667,338.9623100078813,335.447,223.236,558.683,447.83,1006.513,1728.711,264.962,1993.674,531.537,2525.211,1833.361,1.255,1834.616,2.518,1837.134,4462.601
1991-01-01,2084.503,1991,1,216,1707.137,1967.736,1353.167666666667,314.5744008995855,1350.14175,280.02109678610924,463.746,229.361,693.107,495.305,1188.412,1760.181,262.003,2022.184,565.795,2587.979,1865.515,1.251,1866.766,2.702,1869.468,4950.286
1991-02-01,1639.052,1991,2,217,2084.503,1593.825,1679.479,419.53731578013463,1359.8723333333335,304.4006836007538,574.388,241.193,815.581,495.814,1311.395,1864.654,260.215,2124.868,534.916,2659.785,1814.92,1.33,1816.25,2.734,1818.984,5359.371
1991-03-01,1544.592,1991,3,218,1639.052,1497.662,1810.2306666666666,239.9539048032641,1363.6412500000001,307.8214531463228,470.917,223.441,694.359,409.055,1103.414,1576.046,252.02,1828.066,461.374,2289.44,1655.906,1.249,1657.155,2.286,1659.441,4574.295
1991-04-01,1207.913,1991,4,219,1544.592,1236.987,1756.0490000000002,288.3438840811445,1367.5520833333333,309.9695871115157,421.007,222.103,643.11,451.967,1095.077,1659.92,255.457,1915.377,519.842,2435.22,1862.227,1.255,1863.482,2.553,1866.036,4722.557
1991-05-01,1106.455,1991,5,220,1207.913,1075.027,1463.8523333333333,226.62607895018022,1365.12925,311.1941149186837,319.494,219.131,538.625,427.217,965.842,1613.606,258.828,1872.434,504.61,2377.044,1784.034,1.279,1785.312,2.493,1787.805,4261.676
1991-06-01,1147.19,1991,6,221,1106.455,1115.99,1286.32,229.35071599844576,1367.7482499999999,308.6525394187763,240.45,236.197,476.646,508.381,985.028,1626.077,274.315,1900.392,590.425,2490.817,1846.604,1.409,1848.013,3.033,1851.046,4095.902
1991-07-01,1301.487,1991,7,222,1147.19,1253.586,1153.8526666666667,51.056094507245916,1370.34825,306.4626473140735,202.986,258.966,461.951,543.109,1005.061,1632.609,275.453,1908.063,577.688,2485.75,1852.312,1.43,1853.742,2.999,1856.742,3980.016
1991-08-01,1261.824,1991,8,223,1301.487,1249.219,1185.044,102.87888142373798,1374.3400000000001,305.11251815682715,214.764,273.4,488.164,597.439,1085.603,1719.015,279.322,1998.338,610.381,2608.718,1904.023,1.493,1905.516,3.263,1908.779,4112.246
1991-09-01,1117.694,1991,9,224,1261.824,1152.166,1236.8336666666667,80.12664115219687,1375.3904166666669,304.66397006432555,200.54,275.411,475.951,590.568,1066.52,1772.307,287.095,2059.402,615.623,2675.025,1928.827,1.512,1930.339,3.241,1933.58,4166.883
1991-10-01,1114.33,1991,10,225,1117.694,1105.569,1227.0016666666668,96.71821382931415,1372.51775,307.1127654328962,203.696,264.035,467.731,502.533,970.264,1812.145,280.234,2092.379,533.364,2625.744,1792.513,1.426,1793.939,2.714,1796.653,4089.137
1991-11-01,1399.987,1991,11,226,1114.33,1246.797,1164.616,84.20139887198754,1373.2478333333336,306.430125577174,259.437,240.744,500.181,490.532,990.713,1859.068,277.642,2136.71,565.715,2702.426,1906.016,1.288,1907.304,2.623,1909.927,4421.138
1991-12-01,1754.181,1991,12,227,1399.987,1707.137,1210.6703333333335,163.96167031453692,1386.0136666666667,303.86348792728216,359.314,228.856,588.17,471.28,1059.45,1781.699,267.273,2048.972,550.393,2599.365,1796.657,1.255,1797.913,2.585,1800.498,4597.193
1992-01-01,2001.16,1992,1,228,1754.181,2084.503,1422.8326666666665,320.53668887403967,1389.934,308.64892886873656,478.087,234.616,712.704,486.041,1198.744,1830.105,261.888,2091.993,542.537,2634.53,1920.815,1.311,1922.126,2.715,1924.841,5124.26
1992-02-01,1727.663,1992,2,229,2001.16,1639.052,1718.4426666666666,302.1757192997691,1382.9887499999998,292.09246100791324,540.568,237.261,777.828,491.103,1268.932,1891.098,263.9,2154.998,546.244,2701.242,1839.963,1.319,1841.283,2.731,1844.014,5314.424
1992-03-01,1555.161,1992,3,230,1727.663,1544.592,1827.668,150.83237924596793,1390.3729999999998,300.16293884095114,476.835,227.837,704.672,433.354,1138.025,1719.998,262.36,1982.358,499.018,2481.376,1751.584,1.282,1752.866,2.439,1755.305,4862.268
1992-04-01,1310.445,1992,4,231,1555.161,1207.913,1761.3280000000002,224.89725691746338,1391.25375,300.671667003644,421.803,226.92,648.723,462.868,1111.591,1811.74,270.711,2082.451,552.192,2634.643,1874.618,1.288,1875.906,2.627,1878.534,4898.054
1992-05-01,1086.723,1992,5,232,1310.445,1106.455,1531.0896666666667,209.64800666195936,1399.7980833333334,296.4146543744113,346.418,221.54,567.958,438.485,1006.443,1740.042,266.814,2006.855,528.094,2534.95,1834.186,1.272,1835.458,2.518,1837.976,4535.167
1992-06-01,1069.202,1992,6,233,1086.723,1147.19,1317.443,234.29739427488235,1398.1537500000002,298.2390008466749,251.68,230.997,482.677,477.071,959.748,1739.103,275.695,2014.799,569.384,2584.183,1891.312,1.327,1892.639,2.74,1895.379,4291.167
1992-07-01,1257.223,1992,7,234,1069.202,1301.487,1155.4566666666667,134.50941960447582,1391.65475,304.97855720276056,204.739,247.244,451.983,528.714,980.697,1757.622,285.009,2042.631,609.473,2652.104,1832.929,1.35,1834.279,2.886,1837.165,4105.39
1992-08-01,1206.334,1992,8,235,1257.223,1261.824,1137.7160000000001,103.86620550977887,1387.9660833333335,306.4324812202695,203.865,270.033,473.899,600.618,1074.516,1815.98,289.462,2105.442,643.832,2749.274,1916.196,1.433,1917.63,3.188,1920.818,4217.582
1992-09-01,1118.72,1992,9,236,1206.334,1117.694,1177.5863333333334,97.25119723855836,1383.3419166666665,308.9176581248735,200.862,267.782,468.643,564.969,1033.612,1820.462,292.275,2112.737,616.646,2729.383,1908.474,1.422,1909.896,3.001,1912.897,4197.827
1992-10-01,1130.453,1992,10,237,1118.72,1114.33,1194.0923333333333,70.05829040401278,1383.4274166666667,308.8375816072141,214.108,259.963,474.07,520.593,994.663,1769.864,285.981,2055.845,572.696,2628.541,1799.607,1.442,1801.049,2.887,1803.936,4087.217
1992-11-01,1368.248,1992,11,238,1130.453,1399.987,1151.8356666666666,47.56014165593908,1384.771,307.59302261562823,257.071,242.646,499.717,482.472,982.189,1882.085,284.246,2166.332,565.19,2731.521,1921.654,1.326,1922.98,2.638,1925.618,4477.724
1992-12-01,1893.814,1992,12,239,1368.248,1754.181,1205.807,140.80030072055837,1382.1260833333333,307.58674741561913,358.716,228.559,587.275,471.739,1059.014,1841.113,276.489,2117.601,570.664,2688.265,1806.686,1.275,1807.961,2.631,1810.592,4641.797
1993-01-01,2044.008,1993,1,240,1893.814,2001.16,1464.1716666666669,390.6162009573246,1393.7621666666666,325.08468279478825,513.58,239.442,753.023,505.27,1258.292,1889.556,265.958,2155.514,561.223,2716.737,1985.57,1.319,1986.889,2.784,1989.673,5353.385
1993-02-01,1834.507,1993,2,241,2044.008,1727.663,1768.6899999999998,354.8308131095716,1397.3328333333332,332.5131686756138,533.049,244.958,778.007,501.692,1279.699,1808.843,263.689,2072.532,540.053,2612.585,1774.894,1.344,1776.237,2.752,1778.989,5185.507
1993-03-01,1786.754,1993,3,242,1834.507,1555.161,1924.1096666666665,107.9862853066677,1406.2365,343.41427544836796,514.342,232.765,747.107,453.466,1200.573,1743.447,260.896,2004.343,508.269,2512.611,1713.674,1.314,1714.987,2.559,1717.547,4966.938
1993-04-01,1321.601,1993,4,243,1786.754,1310.445,1888.423,136.83971068735758,1425.5359166666667,358.71138838156384,485.417,238.058,723.476,480.513,1203.989,1893.926,271.128,2165.054,547.263,2712.317,1921.3,1.311,1922.611,2.645,1925.256,5231.997
1993-05-01,1048.37,1993,5,244,1321.601,1086.723,1647.6206666666667,283.3490860093482,1426.4655833333334,358.40031429355645,349.98,228.113,578.093,433.047,1011.139,1731.811,269.219,2001.03,511.083,2512.113,1859.423,1.273,1860.695,2.416,1863.111,4573.562
1993-06-01,1132.144,1993,6,245,1048.37,1069.202,1385.575,373.3259130719427,1423.2695,361.8597550992026,232.377,234.762,467.139,477.49,944.629,1664.734,278.113,1942.848,565.663,2508.511,1918.787,1.27,1920.057,2.584,1922.641,4203.024
1993-07-01,1382.212,1993,7,246,1132.144,1257.223,1167.3716666666667,139.98048511965214,1428.5146666666667,356.6800739749674,204.182,259.564,463.746,557.642,1021.389,1710.065,287.589,1997.654,617.85,2615.504,1866.198,1.371,1867.568,2.944,1870.513,4089.883
1993-08-01,1381.43,1993,8,247,1382.212,1206.334,1187.5753333333332,173.6867720275011,1438.9304166666668,353.029573133228,198.962,286.477,485.438,631.624,1117.063,1765.113,289.229,2054.341,637.691,2692.032,1925.36,1.415,1926.775,3.12,1929.895,4166.505
1993-09-01,1168.589,1993,9,248,1381.43,1118.72,1298.5953333333334,144.15161343992324,1453.5217499999999,346.0923412436018,194.924,289.956,484.88,629.466,1114.346,1807.44,294.119,2101.559,638.502,2740.061,1932.36,1.449,1933.809,3.146,1936.954,4210.198
1993-10-01,1138.739,1993,10,249,1168.589,1130.453,1310.7436666666665,123.1101735127242,1457.6775,341.9816864401586,196.549,273.407,469.956,517.296,987.252,1817.918,283.922,2101.84,537.19,2639.031,1878.196,1.445,1879.641,2.733,1882.374,4183.822
1993-11-01,1407.223,1993,11,250,1138.739,1368.248,1229.586,132.34502588688332,1458.3680000000002,341.26854053716124,239.574,250.109,489.683,503.82,993.502,1935.932,282.697,2218.628,569.464,2788.093,1922.079,1.402,1923.48,2.823,1926.303,4498.261
1993-12-01,1859.471,1993,12,251,1407.223,1893.814,1238.1836666666666,147.15120721670323,1461.6159166666666,340.5175196983825,344.526,234.322,578.848,491.547,1070.395,1893.644,276.923,2170.566,580.912,2751.479,1903.726,1.321,1905.047,2.771,1907.817,4780.541
1994-01-01,2306.391,1994,1,252,1859.471,2044.008,1468.4776666666667,364.24957734681425,1458.7540000000001,336.6775083248339,475.649,246.262,721.911,515.713,1237.625,1891.737,276.562,2168.299,579.166,2747.466,2001.674,1.366,2003.039,2.86,2005.899,5302.753
1994-02-01,1949.75,1994,2,253,2306.391,1834.507,1857.695,449.5866309044332,1480.61925,383.41745112418744,611.811,256.533,868.344,532.915,1401.259,2002.377,274.574,2276.951,570.392,2847.343,1867.671,1.438,1869.109,2.988,1872.097,5698.586
1994-03-01,1662.456,1994,3,254,1949.75,1786.754,2038.5373333333334,236.3192004902102,1490.2228333333333,394.3739267766607,556.441,241.62,798.061,450.12,1248.182,1839.559,266.004,2105.564,495.546,2601.11,1790.603,1.385,1791.988,2.579,1794.567,5260.431
1994-04-01,1252.481,1994,4,255,1662.456,1321.601,1972.8656666666666,322.5892459310017,1479.8646666666666,387.44908953877376,455.983,241.292,697.275,486.51,1183.784,1862.561,275.487,2138.047,555.455,2693.503,1945.934,1.372,1947.306,2.767,1950.073,5104.429
1994-05-01,1107.632,1994,5,256,1252.481,1048.37,1621.5623333333333,350.42864262262106,1474.1046666666668,390.5174398746398,320.589,236.71,557.299,460.34,1017.639,1793.209,275.701,2068.91,536.167,2605.077,1920.028,1.321,1921.349,2.569,1923.918,4587.988
1994-06-01,1207.056,1994,6,257,1107.632,1132.144,1340.8563333333334,287.77607162572264,1479.0431666666666,384.9795889434414,242.87,241.7,484.569,505.943,990.512,1752.082,285.426,2037.507,597.473,2634.98,1960.144,1.323,1961.468,2.77,1964.238,4353.802
1994-07-01,1359.836,1994,7,258,1207.056,1382.212,1189.0563333333334,74.08305609471925,1485.2858333333334,379.41012341955627,208.088,277.415,485.503,610.349,1095.852,1778.7,296.482,2075.182,652.298,2727.48,1940.279,1.468,1941.747,3.23,1944.977,4215.947
1994-08-01,1300.35,1994,8,259,1359.836,1381.43,1224.8413333333335,127.03917885964648,1483.4211666666667,380.0172461480797,201.859,297.189,499.048,630.021,1129.069,1827.95,296.358,2124.309,628.261,2752.569,1969.289,1.525,1970.814,3.232,1974.046,4256.071
1994-09-01,1121.21,1994,9,260,1300.35,1168.589,1289.0806666666667,77.01091159915681,1476.6644999999999,382.70677174366153,197.453,293.058,490.511,629.15,1119.66,1869.415,306.272,2175.688,657.519,2833.207,2060.173,1.509,2061.681,3.239,2064.921,4388.658
1994-10-01,1120.784,1994,10,261,1121.21,1138.739,1260.4653333333333,124.212245553058,1472.7162499999997,386.4005844452873,192.407,278.061,470.468,535.057,1005.524,1854.63,298.925,2153.555,575.204,2728.759,1895.29,1.469,1896.759,2.828,1899.587,4211.967
1994-11-01,1314.927,1994,11,262,1120.784,1407.223,1180.7813333333334,103.54972189886979,1471.2200000000003,387.84347453814235,241.673,257.0,498.673,520.315,1018.988,1931.84,294.495,2226.335,596.225,2822.56,1972.392,1.431,1973.823,2.897,1976.72,4526.739
1994-12-01,1759.907,1994,12,263,1314.927,1859.471,1185.6403333333335,111.96574030627973,1463.5286666666668,390.1363601589335,328.338,242.952,571.29,500.698,1071.988,1844.553,286.02,2130.573,589.457,2720.03,1895.498,1.381,1896.88,2.847,1899.727,4640.869
1995-01-01,2040.855,1995,1,264,1759.907,2306.391,1398.5393333333334,327.662660363266,1455.2316666666666,381.9226334475552,458.336,251.987,710.322,518.877,1229.2,1935.816,283.488,2219.304,583.744,2803.048,2046.25,1.417,2047.667,2.919,2050.586,5304.063
1995-02-01,1821.65,1995,2,265,2040.855,1949.75,1705.2296666666664,366.0397155792426,1433.1036666666666,332.63692663195394,542.274,261.048,803.322,524.857,1328.179,1901.396,279.051,2180.447,561.055,2741.502,1927.226,1.412,1928.638,2.839,1931.476,5419.746
1995-03-01,1604.442,1995,3,266,1821.65,1662.456,1874.1373333333333,147.6453006239369,1422.4286666666667,316.1987186522642,523.885,248.134,772.019,458.954,1230.973,1796.388,270.587,2066.975,500.483,2567.459,1795.028,1.362,1796.39,2.519,1798.909,5093.87
1995-04-01,1286.1,1995,4,267,1604.442,1252.481,1822.3156666666666,218.20726151146474,1417.5941666666668,312.6184416318617,440.617,251.286,691.902,494.677,1186.58,1875.033,282.998,2158.031,557.106,2715.137,2030.079,1.366,2031.445,2.69,2034.135,5145.181
1995-05-01,1148.928,1995,5,268,1286.1,1107.632,1570.7306666666666,269.36182194463476,1420.39575,311.15143377786825,341.954,242.374,584.328,477.492,1061.82,1835.43,279.327,2114.756,550.291,2665.048,1916.308,1.308,1917.616,2.576,1920.192,4684.876
1995-06-01,1170.02,1995,6,269,1148.928,1207.056,1346.49,233.68454190211216,1423.837083333333,307.58573451329585,256.543,252.594,509.138,530.117,1039.254,1850.038,290.318,2140.356,609.286,2749.642,2010.123,1.325,2011.448,2.78,2014.228,4524.676
1995-07-01,1405.932,1995,7,270,1170.02,1359.836,1201.6826666666668,73.86428596645021,1420.7507500000002,310.13392900139337,202.441,282.417,484.857,581.293,1066.15,1826.808,298.903,2125.71,615.225,2740.935,2030.284,1.423,2031.707,2.929,2034.636,4350.751
1995-08-01,1506.465,1995,8,271,1405.932,1300.35,1241.6266666666668,142.6828652548494,1424.5920833333332,309.59585262357774,195.332,308.501,503.833,691.503,1195.337,1878.882,295.738,2174.62,662.894,2837.514,1976.005,1.479,1977.484,3.315,1980.799,4305.687
1995-09-01,1196.1,1995,9,272,1506.465,1121.21,1360.8056666666666,172.70234212752695,1441.7683333333334,307.78863881546897,199.001,318.44,517.441,708.215,1225.656,1942.349,308.171,2250.52,685.376,2935.896,2054.544,1.525,2056.069,3.392,2059.461,4438.384
1995-10-01,1132.361,1995,10,273,1196.1,1120.784,1369.4989999999998,158.35760456321648,1448.0091666666667,301.39074862855233,202.104,292.093,494.197,556.201,1050.398,1910.146,293.52,2203.666,558.918,2762.584,1971.693,1.544,1973.237,2.94,1976.178,4349.577
1995-11-01,1474.346,1995,11,274,1132.361,1314.927,1278.3086666666668,200.14282240523514,1448.9739166666668,300.2645051309567,246.737,273.05,519.787,547.208,1066.995,1940.267,293.094,2233.361,587.377,2820.738,2026.29,1.436,2027.726,2.878,2030.603,4579.945
1995-12-01,1970.096,1995,12,275,1474.346,1759.907,1267.6023333333333,181.8594864458094,1462.2588333333333,297.30666782598126,397.457,257.412,654.87,518.611,1173.48,1903.522,282.175,2185.697,568.501,2754.198,1979.882,1.392,1981.274,2.805,1984.079,4963.926
1996-01-01,2305.32,1996,1,276,1970.096,2040.855,1525.6009999999999,421.2128782753439,1479.774583333333,321.6330971242236,551.273,264.687,815.96,546.061,1362.021,1961.175,281.428,2242.603,580.599,2823.202,2039.164,1.401,2040.565,2.891,2043.456,5555.877
1996-02-01,2010.823,1996,2,277,2305.32,1821.65,1916.5873333333336,418.0631892732631,1501.8133333333335,369.12819451151915,609.515,273.851,883.366,539.748,1423.115,2001.534,282.812,2284.346,557.41,2841.756,1982.443,1.407,1983.85,2.774,1986.624,5797.737
1996-03-01,1804.749,1996,3,278,2010.823,1604.442,2095.413,182.9217964568425,1517.5777500000002,387.6062914910927,561.969,262.998,824.967,485.369,1310.335,1851.186,281.505,2132.691,519.524,2652.215,1900.777,1.37,1902.147,2.528,1904.675,5391.557
1996-04-01,1385.275,1996,4,279,1804.749,1286.1,2040.2973333333337,251.58375097436627,1534.2700000000002,395.911303613231,494.44,261.745,756.185,506.716,1262.901,1985.809,289.636,2275.445,560.71,2836.155,2043.953,1.339,2045.292,2.592,2047.884,5457.04
1996-05-01,1222.278,1996,5,280,1385.275,1148.928,1733.6156666666666,318.7829016891156,1542.5345833333333,391.26773961397515,371.506,249.653,621.159,472.041,1093.2,1844.664,280.366,2125.03,530.112,2655.142,1997.424,1.307,1998.731,2.471,2001.202,4862.917
1996-06-01,1253.981,1996,6,281,1222.278,1170.02,1470.7673333333332,300.499285780071,1548.6470833333333,385.08377713509236,256.88,266.404,523.285,575.473,1098.758,1877.826,295.661,2173.487,638.672,2812.159,2087.36,1.353,2088.713,2.922,2091.634,4640.635
1996-07-01,1397.502,1996,7,282,1253.981,1405.932,1287.178,86.42069259731564,1555.6438333333333,378.2816228258896,203.598,293.523,497.121,614.105,1111.226,1903.554,302.009,2205.562,631.858,2837.421,2005.198,1.411,2006.61,2.952,2009.562,4406.793
1996-08-01,1377.976,1996,8,283,1397.502,1506.465,1291.2536666666667,93.3691667754031,1554.9413333333334,378.5926249318502,194.808,309.905,504.713,671.77,1176.483,1915.97,302.286,2218.256,655.255,2873.511,2086.432,1.441,2087.872,3.123,2090.995,4447.7
1996-09-01,1191.519,1996,9,284,1377.976,1196.1,1343.153,77.83990208755168,1544.2339166666668,381.8908841337374,192.773,317.629,510.402,679.178,1189.579,1982.6,309.776,2292.376,662.386,2954.762,2141.291,1.48,2142.771,3.165,2145.937,4564.352
1996-10-01,1191.035,1996,10,285,1191.519,1132.361,1322.3323333333335,113.70757363664474,1543.8521666666666,382.2726253411865,196.342,298.883,495.225,577.468,1072.693,1882.873,301.557,2184.429,582.633,2767.062,1944.307,1.542,1945.849,2.979,1948.829,4298.794
1996-11-01,1542.282,1996,11,286,1191.035,1474.346,1253.51,107.79098956313436,1548.7416666666666,376.86795942643244,257.383,275.711,533.094,561.224,1094.318,2101.058,302.425,2403.482,615.602,3019.085,2139.455,1.402,2140.857,2.853,2143.71,4908.204
1996-12-01,1946.419,1996,12,287,1542.282,1970.096,1308.2786666666668,202.65297573026896,1554.4030000000002,376.15838673211823,402.011,262.755,664.766,545.11,1209.875,1976.39,290.464,2266.855,602.595,2869.45,1995.653,1.357,1997.01,2.815,1999.825,5095.401
1997-01-01,2237.876,1997,1,288,1946.419,2305.32,1559.912,378.00047558038796,1552.4299166666667,373.8346265774024,531.361,270.911,802.271,545.315,1347.587,1978.911,288.253,2267.164,580.225,2847.389,2040.257,1.388,2041.645,2.793,2044.438,5533.393
1997-02-01,1818.161,1997,2,289,2237.876,2010.823,1908.8590000000002,349.31478412600757,1546.8095833333334,361.7997193482158,606.385,289.11,895.496,564.059,1459.554,2057.799,286.561,2344.361,559.086,2903.447,1985.96,1.397,1987.357,2.726,1990.084,5819.342
1997-03-01,1626.02,1997,3,290,1818.161,1804.749,2000.8186666666668,215.08059676858915,1530.7544166666667,343.1298887493991,526.206,267.482,793.689,470.486,1264.175,1846.176,278.898,2125.074,490.565,2615.639,1867.111,1.34,1868.451,2.357,1870.809,5208.079
1997-04-01,1322.749,1997,4,291,1626.02,1385.275,1894.0190000000002,312.9021705054141,1515.8603333333333,333.9106877236207,459.045,267.84,726.885,526.019,1252.904,1959.035,284.062,2243.097,557.877,2800.974,2057.402,1.289,2058.692,2.532,2061.224,5278.094
1997-05-01,1164.644,1997,5,292,1322.749,1222.278,1588.9766666666667,249.7747362011077,1510.6498333333332,336.61057715700264,357.951,263.849,621.8,500.687,1122.487,1951.842,287.649,2239.492,545.85,2785.342,2062.716,1.289,2064.006,2.446,2066.452,4976.075
1997-06-01,1174.559,1997,6,293,1164.644,1253.981,1371.1376666666667,234.463324723363,1505.847,341.475195843245,279.5,269.826,549.326,557.191,1106.517,1941.75,295.238,2236.988,609.666,2846.654,2111.261,1.309,2112.571,2.704,2115.274,4756.972
1997-07-01,1453.209,1997,7,294,1174.559,1397.502,1220.6506666666667,88.55861933393786,1499.2285000000002,347.516906798531,226.576,300.838,527.414,631.077,1158.491,1889.904,304.555,2194.459,638.874,2833.333,2047.055,1.39,2048.445,2.916,2051.361,4454.65
1997-08-01,1393.781,1997,8,295,1453.209,1377.976,1264.1373333333333,163.81589714778386,1503.87075,346.40477025062324,219.016,333.822,552.838,740.342,1293.181,1968.531,302.479,2271.01,670.83,2941.84,2163.65,1.494,2165.144,3.313,2168.457,4604.055
1997-09-01,1223.377,1997,9,296,1393.781,1191.519,1340.5163333333333,146.76273083222873,1505.1878333333334,345.9122802429534,213.452,325.835,539.287,699.493,1238.781,1977.277,312.075,2289.352,669.953,2959.305,2112.195,1.483,2113.678,3.183,2116.861,4548.197
1997-10-01,1234.516,1997,10,297,1223.377,1191.035,1356.789,119.29791743362446,1507.8426666666667,343.3991836902823,214.278,318.303,532.58,630.984,1163.565,1926.303,307.693,2233.996,609.952,2843.947,2004.736,1.522,2006.259,3.018,2009.277,4404.018
1997-11-01,1499.96,1997,11,298,1234.516,1542.282,1283.8913333333333,95.33007636802402,1511.4660833333335,339.9646789437938,268.184,304.362,572.546,597.213,1169.759,2072.062,304.017,2376.079,596.536,2972.615,2115.32,1.485,2116.805,2.914,2119.719,4839.867
1997-12-01,1959.432,1997,12,299,1499.96,1946.419,1319.2843333333333,156.56880827397669,1507.9392500000001,339.8354306019122,395.773,275.737,671.51,556.337,1227.847,1948.258,291.215,2239.473,587.565,2827.038,2021.492,1.372,2022.864,2.768,2025.633,5041.857
1998-01-01,2074.136,1998,1,300,1959.432,2237.876,1564.6360000000002,366.76019480854194,1509.0236666666667,341.3790774124425,528.239,285.842,814.081,593.766,1407.847,2043.384,287.886,2331.27,598.011,2929.281,2119.22,1.372,2120.592,2.85,2123.442,5644.961
1998-02-01,1715.72,1998,2,301,2074.136,1818.161,1844.5093333333334,303.8501838560126,1495.3786666666667,311.5691098915404,560.508,290.779,851.287,574.369,1425.656,2011.894,282.945,2294.839,558.895,2853.734,2046.645,1.398,2048.042,2.761,2050.803,5652.226
1998-03-01,1730.2,1998,3,302,1715.72,1626.02,1916.4293333333333,183.03668831502773,1486.8419166666665,303.212461947203,489.894,270.826,760.72,491.623,1252.342,1804.949,283.05,2088.0,513.814,2601.813,1864.505,1.271,1865.776,2.307,1868.083,5043.639
1998-04-01,1302.595,1998,4,303,1730.2,1322.749,1840.0186666666668,202.88078254317904,1495.5235833333334,308.9960178753301,465.839,281.204,747.043,567.877,1314.92,1937.047,289.62,2226.667,584.873,2811.54,2086.824,1.333,2088.157,2.692,2090.849,5334.052
1998-05-01,1208.806,1998,5,304,1302.595,1164.644,1582.8383333333331,242.805811314995,1493.8440833333334,310.0733729398025,336.447,273.999,610.446,530.383,1140.829,1884.366,288.889,2173.254,559.204,2732.459,2134.283,1.287,2135.57,2.491,2138.061,4914.506
1998-06-01,1347.395,1998,6,305,1208.806,1174.559,1413.867,277.9370779457102,1497.5242500000002,306.04692944238855,248.482,293.676,542.158,645.524,1187.682,1873.719,306.029,2179.748,672.677,2852.425,2090.489,1.36,2091.849,2.99,2094.839,4575.628
1998-07-01,1582.734,1998,7,306,1347.395,1453.209,1286.265333333333,70.72284807849053,1511.92725,293.26606525354435,207.782,324.057,531.839,708.838,1240.677,1819.646,307.596,2127.242,672.831,2800.074,2088.969,1.437,2090.406,3.143,2093.549,4393.173
1998-08-01,1530.025,1998,8,307,1582.734,1393.781,1379.6449999999998,189.03857852565392,1522.7210000000002,293.2920570191872,211.184,349.65,560.833,775.917,1336.751,1951.536,304.17,2255.705,674.991,2930.697,2207.445,1.455,2208.9,3.229,2212.128,4618.689
1998-09-01,1324.942,1998,9,308,1530.025,1223.377,1486.7179999999998,123.50195713833753,1534.0746666666666,290.47038554584566,213.719,356.008,569.726,765.823,1335.55,1988.765,319.356,2308.121,686.981,2995.101,2170.575,1.533,2172.108,3.297,2175.406,4610.003
1998-10-01,1230.509,1998,10,309,1324.942,1234.516,1479.2336666666663,136.1947079454011,1542.5384166666665,281.94894848937787,203.366,341.811,545.177,683.711,1228.888,1908.867,306.433,2215.3,612.944,2828.244,2070.637,1.593,2072.23,3.187,2075.417,4416.142
1998-11-01,1336.434,1998,11,310,1230.509,1499.96,1361.8253333333332,153.12656128945503,1542.2045,282.34899661573047,250.638,309.603,560.241,612.736,1172.977,1995.487,301.349,2296.836,596.401,2893.237,2168.91,1.434,2170.345,2.839,2173.183,4763.016
1998-12-01,1790.382,1998,12,311,1336.434,1959.432,1297.2949999999998,58.12309233858722,1528.5773333333334,288.45340251112157,346.573,290.124,636.696,566.12,1202.816,1882.745,298.696,2181.441,582.847,2764.288,2054.834,1.444,2056.278,2.818,2059.096,4845.027
1999-01-01,2322.448,1999,1,312,1790.382,2074.136,1452.4416666666664,297.4185234250434,1514.4898333333333,268.96830963173375,469.508,296.252,765.76,610.494,1376.254,2018.45,298.571,2317.021,615.273,2932.294,2185.314,1.384,2186.698,2.851,2189.549,5496.118
1999-02-01,1786.944,1999,2,313,2322.448,1715.72,1816.421333333333,493.5224789301219,1535.1825000000001,320.5446780972276,597.191,302.799,899.99,616.536,1516.526,1939.473,283.715,2223.188,577.678,2800.867,2055.432,1.421,2056.853,2.893,2059.746,5762.394
1999-03-01,1823.568,1999,3,314,1786.944,1730.2,1966.591333333333,308.18570760068104,1541.1178333333335,324.8223462722178,508.71,281.83,790.54,550.706,1341.246,1746.293,277.902,2024.195,543.03,2567.225,1906.517,1.354,1907.871,2.645,1910.515,5074.551
