Model,Best_Params,MSE,RMSE,MAE,R2,MAPE,Train_MSE,Overfit_Ratio,CV_MSE,N_Trials,Time_Seconds,Errors,Features,Sector
GradientBoosting,"{'n_estimators': 79, 'max_depth': 4, 'learning_rate': 0.05958389350068958, 'subsample': 0.7159725093210578, 'min_samples_leaf': 11}",5150.7184750679035,71.76850615045504,53.509606057698484,0.6009947006910277,2.0956499353007065,1374.2220976187773,3.748097548418817,0.1295799042051479,50,59.1,"[-100.5337659   -60.6977186    76.48828571   94.73389511   14.08011526
   45.57968627  -53.6508623   -41.96867196    2.55751296   60.34903746
  107.0509208   -33.28491003  -11.40725639  -44.00098523   65.37390272
  -35.71532493 -202.94926836   80.52636649  -12.63667055   22.56859342
    8.10902006   40.63159548  -20.94006956  -38.36481854    1.25445102
   62.64352507   40.90902048   54.69937183  -79.81064824  104.73092838
  -25.79065707   83.02643465   13.73972819   49.38858308   96.73191658
   24.7383938    78.98008418   38.04015578  -41.56067248   86.36283035
 -110.18729863  -19.5309417    18.63595244   -5.19667338  -67.63885844
   39.97828321   27.73780313    4.26841727  -32.88656095   22.39028012
   28.13257284   -6.94250352   17.89361329   53.63788696 -271.84583546
  -88.74031708   25.82220483  145.47520274  155.84830355    6.79495123
   65.56075982   88.77767027  148.2407764   100.02653715 -237.91131004
    0.92852946  177.78113315   93.19706766   90.49982919   52.8555266
   36.51325404  -43.95386507   -1.85411913    5.5278694    19.30099362
   58.75302812  -83.48921644   47.37461669  -15.77913572  -41.64113987
   33.83125506   71.21340556   -6.03215952    2.38671727  -49.93627393
  -20.52318704  -87.78551245  -57.2864398  -140.2044566    58.37992134
   23.9972949    20.34188431  -38.39961947    1.75054362   66.32173551
   -1.15568465   13.37877471   25.21554594   38.50201952   44.26989597
  -63.07951286  -55.37181827  -15.73213627   64.57175031  -64.3026878
   19.85396672   28.14146017  -17.71265648   -4.04604864  -68.81805141
   64.62182077  111.10024537 -135.87750674  -15.1936182     0.51242587
  -10.89148252   33.30828289   72.06229224   44.48911207   14.39603032]",Exogenous,Industrial
KNN,"{'n_neighbors': 3, 'weights': 'distance', 'p': 1}",5287.326935925484,72.71400783841779,57.8980703763444,0.5904121965071044,2.239824312020746,0.0,inf,0.4403009038642039,50,1.6,"[-9.43587607e+01 -1.25751504e+02 -4.04250150e+00 -1.24022716e+00
  5.85801228e+01  1.45142005e+01 -1.88319576e+01 -7.89815443e+01
 -2.71304455e+01 -3.23567971e+01  5.80919668e+01  2.73666396e+01
 -3.56452084e+01 -6.56057346e+01  4.85668583e+01 -2.77458528e+01
 -8.05669036e+01  5.65270173e+01  1.73005658e+01  2.87951308e+01
  1.30126070e+01  9.78344302e+00 -1.31837393e-01  6.36475860e+00
 -7.74270170e-01  3.13688439e+01  8.74454741e+01  6.54767350e+01
  5.25384340e+01  1.33954394e+02  4.42490939e+01  1.01114321e+02
  1.81872463e+01  7.76773735e+01  1.64348207e+02  6.30586043e+01
  7.34543481e+01  4.77430427e+01 -1.98916068e+01  1.17872259e+02
  1.03472007e+01  6.99938724e+01  1.21465838e+01  8.13413350e+01
 -9.11707694e+00  5.93656985e+01  9.81302597e+01  5.18894728e+01
 -1.75714590e+01  3.86547629e+01  3.05383425e+01  2.20417687e+01
  1.06668707e+02  7.41489226e+01 -2.57992323e+02 -1.40413742e+02
 -1.78031357e+02 -8.31030628e+01 -3.97326117e+01 -6.41700754e+00
 -1.83481356e+00  2.94534535e+01  1.27101872e+02  5.32573464e+01
 -1.43922116e+02 -1.40200555e+01  1.08730270e+02  9.61520818e+01
  1.27064414e+02  5.46607094e+01  1.07332388e+02  2.92624212e+01
  1.07397350e+01  2.40614552e+01  4.89139784e+01  6.62552421e+01
 -5.24054161e+01  1.03035302e+02  5.72517210e+01  3.90153828e+01
  6.76723036e+01  5.68124594e+01  4.60791200e+01 -2.52099828e+01
 -2.31214928e+01  1.85271254e+00 -1.21576513e+02 -5.40733722e+01
 -7.78964282e+01  8.86462618e+01  4.25505529e+01  2.34747613e+01
  9.14129050e+00  9.99375548e-01  7.18535049e+01  6.87195143e+01
  1.99779093e+01  5.87218633e+01  3.60936779e+01  4.09621816e+01
  1.72082382e+01  3.65032901e+01  3.71309088e+01  7.70050186e+01
  1.45836014e+01  5.21549152e+01  1.00306038e+02  5.56256271e+01
  9.92858746e+01  8.98189014e+00  8.52217592e+01  1.44287594e+02
 -7.76902301e+00  4.68832119e+01  5.58187519e+01  5.64782210e+01
  8.54293851e+01  1.03569183e+02  1.25383447e+02  9.01446087e+01]",Exogenous,Industrial
OMP,{'n_nonzero_coefs': 4},5402.445032992558,73.50132674307694,59.93805332771602,0.5814944637677857,2.2942446808591033,5297.386867464569,1.019832073464982,0.12265696385080213,50,0.4,"[ -50.96983573  -61.67745482   38.99287645  103.5370913    96.85593723
   85.34598683   -9.54888222    2.14880141   -1.57853771   41.05713955
  136.29700751   18.8790525    72.98264551   58.98743125  137.90004007
   72.06492081 -135.80321888  115.33563379    8.95523842   63.45601277
   42.4906345    94.98818895   17.98418456  -24.19107156   16.89790616
   72.44820125   73.89612303  121.69787387  -20.42920913   96.58555133
  -27.48321373   98.81357317   21.36229489   73.26300219  135.81851955
   -7.89816641   87.6680754     7.56018896  -23.88788339  127.84465713
  -47.01935543   26.8047382    42.35278545   44.6539406     1.52089862
   83.88667713   57.77401987   27.25574854   26.57336887   51.10738158
  112.37350364   51.69434866   98.73896098  114.77067586  -57.14112758
   13.25453317   36.17711645   80.89165221  100.65072538    7.77593827
   71.95592275   59.23522262  134.40554588  112.46895567 -198.85416153
   -0.55448804   11.77534656   30.78197919   87.4563918    88.47857566
  104.35796291   16.37950596   28.20159363   -3.27301138   39.43978133
   83.87634063   -9.45659067  102.24116122  -78.50138984  -39.2333272
    1.29083755   45.18589479   12.29103842  -59.78549937  -35.48945404
   -8.95021941  -79.88068248  -42.58642009  -89.86248961   67.92839848
   23.76042689   62.20380351   11.081594     29.40413937  106.38983429
   23.09044683   67.03996285   69.48666824   90.72106088  155.49489388
   20.49756067   18.17212289   16.70584285  102.22380654    6.04937513
  120.62043982  109.45075678   10.4272477    93.72099606  -15.77906964
  103.5945183   159.12631836  -60.80770081   51.44762827   10.00398464
   37.70729332   79.61281616  102.02337927   76.40425738   27.3405049 ]",Exogenous,Industrial
ExtraTrees,"{'n_estimators': 100, 'max_depth': 13, 'min_samples_leaf': 11}",5453.668540097903,73.848957610097,55.72718328771986,0.5775263861329555,2.1772408729238433,3859.6634024403884,1.4129907122599492,0.2127246392185192,50,18.9,"[-115.52517453 -134.8530973   -15.98578199   79.23395817   48.65777777
   22.26870132  -69.71162597  -62.04058608  -25.83519058   21.74800559
   85.44569631  -75.38436266  -27.76267397  -55.34175735   77.00313714
   17.47295766 -131.66022891  103.05465011    9.43686853   26.70284224
   11.19773273   63.23212642   -4.75075791  -76.83787542  -14.0883516
   50.74996444   66.33266112   93.63063893  -28.85033923  115.69242112
  -20.66045107   76.94078141   -2.21674832   66.92748847  131.36095452
    0.73821216   72.17493077   16.13554356  -12.27337744  121.62507729
  -56.87961559   -1.12022725  -19.42059115   26.92487145  -40.01074365
   64.96345473   55.27820791   -3.74167449  -10.74249844   11.51664831
   50.38594863   27.99657696   57.60371238    3.29958572 -340.43005163
 -198.95931046  -80.77224481  103.95656671   94.76863308  -80.68653363
   -3.28772557   10.56029803  109.6507757    86.88378665 -229.09829386
   -4.08303086  120.91338321  108.2828468    79.15531468   70.78737422
   80.88731633  -28.96670845   13.23811098  -12.22673758   55.05184585
   80.8186456   -55.45286885   83.71730277  -53.67884111  -38.16732913
    4.60404801   46.28521243   19.3795593   -58.78588072  -49.65853919
  -25.43531045  -81.75429585  -38.74024028 -100.30008911   75.97614974
   24.18924011   22.47089607  -21.92632533   15.1370715    70.64442395
  -27.39131568    5.12145335   22.87027639   24.24411023   62.50816516
  -28.07795661  -19.06240872  -10.99268703   67.660928    -40.62786305
   58.71899486   81.57911948  -31.57843696   51.50389134  -48.83152375
   71.08510951  129.61345894  -74.27893436    8.26250729  -15.81191661
   15.25224908   39.62905426   94.08934041   68.42181675   28.85345334]",Exogenous,Industrial
Ridge,{'alpha': 9.047071957568372},11137.73114644773,105.5354497145283,58.44628053239601,0.552107796583167,2.758707232798868,1146.4009572150458,9.715388910268047,0.05216594271494551,50,0.3,"[-2.05600261e+01 -4.73292675e+01 -4.13457978e+00 -7.39180325e+00
  5.95306984e+01  6.65714166e+01 -2.30462577e+00  2.36375157e+01
  5.63662318e+01  4.52551543e+01  5.33643662e+01  9.26825121e+00
 -3.71617265e+01  5.43891837e+00  2.12043152e+01 -4.08642222e+00
 -8.69452660e+01  6.72695280e+01 -1.02287547e+01  5.64751622e+01
  1.85834318e+01 -1.47646414e+01  8.37428918e+00 -2.75730067e+01
  6.61071439e+00 -2.91141878e+01 -2.95110989e+01 -1.54526918e+01
 -7.29057305e+01  5.14203804e+01  1.33879620e+01  4.36292720e+01
  5.57210964e+00  2.97254755e+01  2.20935967e+01 -6.05276674e+01
 -4.03698802e+01 -6.11509126e+00 -5.85034638e+01 -2.40038399e+01
 -3.27242318e+01 -1.12269404e+01  1.15387506e+01  2.40659261e+01
  5.68863022e+00  2.22865672e+01  2.32237079e+01 -4.50769849e+01
 -8.82517561e+00 -5.03192155e+01 -4.07559278e+01 -6.15319132e+01
 -4.18563162e-01 -3.18781468e+02 -7.15308607e+02 -4.54264347e+02
 -7.93883089e+01 -2.60336916e+01 -1.86961440e+02 -1.86479180e+02
 -2.23229787e+02 -2.27587280e+02 -2.17441059e+02 -1.12841861e+02
 -1.65536273e+02  1.47432976e+01  5.63217922e+01  5.33472288e+01
  4.07955047e+01  3.30445647e+01  1.43326505e+01 -3.03665508e+01
 -4.54912864e+00  5.85739381e+01  2.11903628e+01 -7.59005202e+01
 -2.55313848e+01  1.26158634e+02  5.66305651e+01  8.71230992e+01
  4.61336441e+01 -5.97830286e+00  6.70368148e+01  5.31733257e+01
  5.81053291e+00  2.12807106e+01 -1.28716243e+01  7.24514684e+01
  5.74281573e+01  1.35922144e+02  2.31294460e+01  8.15469512e+01
  8.94694689e+01  4.42356378e+01  7.51600689e+01  1.47048188e+01
  8.43445896e+01  3.17465698e+01  3.63827756e+01  9.40339947e+00
  6.12031160e+01  4.57099987e+01  5.74874458e+01  1.33661932e+02
  4.13346519e+01  1.11907832e+02  4.84832557e+01  1.03944431e+00
  3.73717042e+01 -9.39738653e+00  1.34447543e+01 -2.82596896e+01
 -9.24384264e+01 -4.48893209e+01 -6.22079349e+00 -1.55845841e+01
  1.32164755e+00  1.05348544e+00 -3.29012708e+01 -4.87248547e+01]",Exogenous,Transportation
ElasticNet,"{'alpha': 0.0017670169402947942, 'l1_ratio': 0.9417000202817178}",12464.557340360363,111.6447819665584,64.08250438544671,0.49875086959968185,3.013445461065142,1158.22496640907,10.761775736025745,0.031601266187093094,50,4.8,"[-2.97383784e+01 -4.07285660e+01 -1.07513876e+01  1.40881909e+00
  7.16196717e+01  6.87072081e+01  1.45413797e+01  2.42542429e+01
  5.57361676e+01  4.40827419e+01  4.89231946e+01  6.60226849e+00
 -3.64293480e+01  1.55900018e+01  2.56270299e+01  1.07677366e+01
 -8.62598385e+01  6.38207394e+01 -6.70353792e-01  6.39957024e+01
  1.70485885e+01 -8.23748357e+00  4.67411643e+00 -3.07206807e+01
  1.29989008e+01 -2.66837160e+01 -2.81126615e+01 -1.21576855e+01
 -6.76997640e+01  5.20529756e+01  2.58849029e+01  4.37120314e+01
  7.71723278e+00  3.98430746e+01  2.42637901e+01 -5.95651498e+01
 -4.69496727e+01 -5.23122700e+00 -5.38033096e+01 -1.53190400e+01
 -2.54022548e+01 -1.45124172e+01  1.11288358e+01  2.18433101e+01
  2.18751364e+00  1.69518035e+01  1.66575556e+01 -4.25320213e+01
 -9.85243287e+00 -4.71469204e+01 -3.52521994e+01 -5.67058610e+01
  1.88137402e+00 -3.13639279e+02 -7.19587292e+02 -4.82638861e+02
 -1.12913115e+02 -2.91491763e+01 -2.03315694e+02 -1.86710365e+02
 -2.34643314e+02 -2.42020523e+02 -2.48556419e+02 -1.42439701e+02
 -1.90285517e+02  3.77692495e+01  1.60157789e+02  1.50562659e+02
  1.04294973e+02  7.97533138e+01  6.00704333e+01  3.63116778e+00
  3.14832344e+01  1.01515116e+02  6.72168745e+01 -3.62437503e+01
  7.48613641e+00  1.41607654e+02  6.52702964e+01  8.48714284e+01
  4.54567731e+01 -6.74373715e-01  5.80695783e+01  5.32584146e+01
  1.03237626e+01  1.23683757e+01 -2.60408930e+01  8.13805754e+01
  5.82848584e+01  1.31873350e+02  3.72634389e+01  8.02104572e+01
  9.42856324e+01  6.96395367e+01  7.65283051e+01  1.19999299e+01
  8.97749661e+01  3.72802968e+01  4.91707110e+01  1.11884378e+01
  5.27079759e+01  3.96689310e+01  5.75270213e+01  1.17378687e+02
  2.62517620e+01  1.11092233e+02  3.52862602e+01  1.69563887e+00
  2.17169144e+01 -1.26973659e+01  9.28269174e+00 -2.28592891e+01
 -1.03221387e+02 -5.11857487e+01 -5.63023528e+00 -2.78852762e+01
 -4.92073987e+00 -1.49600567e+01 -4.59433991e+01 -5.00976350e+01]",Exogenous,Transportation
Lasso,{'alpha': 0.002022633429794479},12502.166162576872,111.81308582888173,64.65638235919849,0.4972384701685072,3.037782308291164,1181.0211928284773,10.585894849723152,0.030655998658267725,50,3.4,"[-3.24395150e+01 -4.03082782e+01 -1.05552113e+01  3.90011306e+00
  7.37108756e+01  7.27306118e+01  1.79684154e+01  2.55952101e+01
  5.48906719e+01  4.27947540e+01  5.00839417e+01  6.51645972e+00
 -3.58846956e+01  1.73880038e+01  2.63883202e+01  1.41428477e+01
 -8.55940004e+01  6.45755547e+01  9.73149271e-01  6.75969960e+01
  1.80805688e+01 -7.81132020e+00  5.75420200e+00 -3.18495729e+01
  1.41874706e+01 -2.52437102e+01 -2.69025808e+01 -9.34042853e+00
 -6.61165254e+01  5.25105410e+01  2.98153158e+01  4.50930961e+01
  8.81272446e+00  4.01290241e+01  2.49986313e+01 -5.90938797e+01
 -4.73670371e+01 -6.03080056e+00 -5.21059975e+01 -1.24387959e+01
 -2.14805225e+01 -1.40173762e+01  1.34202137e+01  2.41234222e+01
  2.96110863e+00  1.70432352e+01  1.63113349e+01 -4.24991253e+01
 -9.72813011e+00 -4.72369821e+01 -3.25486871e+01 -5.49024115e+01
  3.39694043e+00 -3.09893634e+02 -7.13061475e+02 -4.80044561e+02
 -1.15700487e+02 -2.55393230e+01 -1.95494898e+02 -1.82860356e+02
 -2.37990982e+02 -2.46543528e+02 -2.52772668e+02 -1.49485573e+02
 -1.98832886e+02  3.68424987e+01  1.67762941e+02  1.58271463e+02
  1.07730346e+02  8.07364621e+01  6.17560642e+01  2.86327521e+00
  3.10276248e+01  1.01791264e+02  7.21963473e+01 -3.19903980e+01
  1.05856501e+01  1.45973420e+02  7.00993839e+01  8.94359384e+01
  4.66689582e+01 -1.36696515e-01  5.94700817e+01  5.23494469e+01
  1.03472709e+01  1.24462266e+01 -2.54773161e+01  8.28542596e+01
  5.91195568e+01  1.31748687e+02  4.05703736e+01  8.05747408e+01
  9.37689647e+01  7.03894926e+01  7.73619847e+01  1.10410636e+01
  8.99514540e+01  3.72239783e+01  5.20751041e+01  1.36789038e+01
  5.32388045e+01  3.90115640e+01  5.87540310e+01  1.17090357e+02
  2.54664682e+01  1.12009948e+02  3.47768345e+01  2.22562369e+00
  1.92617513e+01 -1.41203331e+01  1.04911516e+01 -2.01259666e+01
 -1.02617687e+02 -5.13256096e+01 -3.87048310e+00 -2.78964848e+01
 -2.99541662e+00 -1.54881553e+01 -4.58570564e+01 -5.02148097e+01]",Exogenous,Transportation
OMP,{'n_nonzero_coefs': 22},13024.102419064988,114.12318966391094,63.76631642323415,0.47624934977335787,3.0118014997963383,1188.5978030777874,10.957535328889238,0.03143410943200842,50,0.4,"[-3.68068915e+01 -4.06556628e+01 -1.25774217e+01  1.35396597e+01
  7.83990539e+01  6.47234098e+01  1.04388508e+00  1.97768804e+01
  5.07070201e+01  3.74316425e+01  3.74468635e+01 -4.53329530e+00
 -4.47712440e+01  2.02248381e+01  3.14577253e+01  2.10420124e+01
 -9.45528079e+01  6.09846513e+01 -4.69602401e+00  5.73497465e+01
  7.78209524e+00 -1.47542475e+01 -8.50406393e+00 -3.80069727e+01
 -2.43431853e-01 -3.49867734e+01 -3.12283642e+01 -1.24197485e+01
 -6.83120962e+01  5.22603974e+01  1.33200214e+01  3.02663735e+01
 -1.69680459e+01  2.74079324e+01  3.16071143e-01 -7.52315122e+01
 -6.68889734e+01 -5.01342726e+00 -5.12902896e+01 -1.09851961e+01
 -3.03521011e+01 -1.49847814e+01  1.42124457e+00  1.35632947e+01
 -1.58050154e+01  2.94894045e+00 -6.10370227e+00 -5.50392892e+01
 -2.48605494e+01 -5.06291167e+01 -4.14006558e+01 -5.39208602e+01
  5.08604066e-01 -3.13585646e+02 -7.27910907e+02 -4.51865655e+02
 -6.49863215e+01 -2.62122919e+01 -2.60273576e+02 -2.39294545e+02
 -2.71716225e+02 -2.64914806e+02 -2.75614398e+02 -1.54443547e+02
 -2.19110001e+02  1.44620863e+01  1.54729765e+02  1.72204120e+02
  1.05107278e+02  7.55319934e+01  4.82010212e+01 -1.75284312e+01
  2.25517394e+01  1.04391089e+02  6.84569700e+01 -3.28273466e+01
  2.05820920e+01  1.45379321e+02  3.74586564e+01  6.01493145e+01
  2.84114230e+01 -1.32969951e+01  4.16343245e+01  5.24794693e+01
 -6.20359510e+00 -5.31489772e+00 -4.05023145e+01  9.05066396e+01
  5.46894921e+01  1.23465606e+02  1.54901522e+01  6.84612100e+01
  8.06388023e+01  5.57052218e+01  5.57535416e+01  1.53623776e+00
  7.48314925e+01  3.43386698e+01  5.12809574e+01  1.27886881e+01
  5.44763490e+01  4.33358182e+01  4.90315225e+01  1.15990564e+02
  2.00672597e+01  9.22343275e+01  1.50277361e+01 -1.04640088e+01
  9.71252317e+00 -1.17276990e+01  9.10468010e-01 -1.46709650e+01
 -1.01805253e+02 -4.27921373e+01 -1.94213707e+00 -2.74592745e+01
 -1.41331200e+01 -3.30626030e+01 -5.54389071e+01 -7.04114988e+01]",Exogenous,Transportation
ExtraTrees,"{'n_estimators': 162, 'max_depth': 9, 'min_samples_leaf': 3}",13863.125821023743,117.74177602288724,77.47169648913818,0.44250890162638956,3.5505075123051615,311.8213418781733,44.458553534286246,0.1688100401087741,50,25.3,"[-1.22079998e+01 -5.70534011e+01  3.95856520e+00 -8.30440722e+00
  9.59554501e+01  9.11255462e+01  1.29339484e+01  3.86778091e+01
  4.41753486e+01  5.08716269e+01  7.47180504e+01  1.46545280e+01
 -2.06796111e+01  1.22492782e+01  2.96346720e+01  1.15261097e+01
 -7.35461820e+01  8.71465237e+01 -5.46442008e+00  8.77892068e+01
  4.93621439e+01  2.42556212e+01  6.70908331e+01 -1.66892754e+01
  5.66235178e+01  9.24279018e-02  8.02103133e+00  4.15892793e+00
 -3.33401798e+01  8.50095558e+01  3.48912165e+01  6.60233299e+01
  6.67881756e+01  8.13860283e+01  1.07884029e+02  7.10491290e+00
  3.46685296e+01  2.79535512e+01  3.07851785e+00  9.66061793e+00
  3.97545322e+01  3.13363484e+01  3.42756692e+01  6.54523579e+01
  6.08600007e+01  9.18979990e+01  1.26839343e+02  1.46743044e+01
  8.06468397e+01 -6.31062751e+00  1.92696134e+01 -5.20023839e+01
  1.79355315e+01 -2.71558214e+02 -6.89390140e+02 -4.51270031e+02
 -2.46689759e+02 -9.18150837e+01 -9.88076540e+01 -1.50549556e+02
 -1.12330562e+02 -2.20113486e+02 -1.71325646e+02 -1.62611652e+02
 -2.59425759e+02  7.31655569e+01  1.19847457e+02  2.35025557e+02
  2.10478171e+02  1.62848663e+02  1.64080835e+02  6.80534547e+01
  1.32180721e+02  1.60528506e+02  1.43715955e+02  2.31245334e+01
  2.88583114e+01  1.50433154e+02  7.39334502e+01  1.37346933e+02
  7.78491934e+01  1.16996411e+00  1.04289375e+02  5.28497086e+01
  4.17187890e+01  3.39436164e+01 -1.27551284e+01  1.07790036e+02
  3.64269530e+01  1.08825338e+02  3.04210909e+01  7.37701732e+01
  1.03407912e+02  6.05924561e+01  1.12739106e+02  1.81065107e+01
  1.11986722e+02  3.58593670e+01  6.98404245e+01 -3.65117457e+00
  4.99440332e+01  3.95030249e+01  3.21894849e+01  1.16833075e+02
  3.25245676e+01  1.35152321e+02  1.11008318e+02  1.97025696e+01
  8.89878948e+01 -4.89766337e+00  4.39536450e+01 -3.14101679e+01
 -9.00684810e+01 -9.13461520e+00  8.21860007e-01  1.78789854e+01
  5.66303328e+01  7.20490276e+01  7.23510283e+01  6.04998589e+00]",Exogenous,Transportation
SVR,"{'C': 0.4158841992383724, 'epsilon': 0.11680662319989234, 'kernel': 'linear'}",14071.346238928332,118.62270541059301,68.7084730057657,0.43413553540436456,3.2252617141875772,1043.8400344192305,13.48036650726595,0.04112521220407017,50,43.2,"[ -24.67838699  -45.34121704   -5.90526254   -8.62526139   66.41704348
   51.34553293   -7.25630875   13.38692601   56.73119269   47.3924564
   37.03119489    9.04617216  -53.90824882   -5.65149728   16.42948382
   -9.58296335  -86.48271004   51.95489849   -5.16631607   31.28842004
   16.80557826  -19.11184305  -16.19198939  -34.4965907   -13.72460622
  -50.36048817  -45.90677051  -25.56086645  -99.27253262   27.72322649
    7.43728671   30.50659618   12.20297656   28.44380134    7.60254748
  -69.60534378  -60.04499978   -1.31718108  -78.22379436  -24.56075518
  -41.01785047  -28.63031311    8.62291066    8.24133657   13.49082279
   14.78166624   16.16743131  -35.50679206  -23.94221653  -39.50912931
  -53.97809369  -64.19195991   10.51631414 -322.82280379 -763.42714321
 -519.34678266 -138.17530708  -78.11035973 -221.98600767 -185.77724177
 -248.24757008 -257.09925062 -254.1526609  -137.01604339 -155.81513361
   26.2458431   147.48702779  201.78560709  143.15159413  107.80205264
   77.28862333   28.73823273   38.32730865  122.50718178   72.53615256
  -27.36081793   21.84028537  128.43681682   48.39288881   76.97695253
   58.92013457   -3.5127439    53.69915322   60.82929973   -7.24786368
   13.08671919  -25.10282878   73.18219022   67.55636181  128.29895477
   46.0810873    85.3598176   125.8434689    76.65618231   73.82867637
   24.6411681    84.67150875   57.83119484   43.29692779   13.65611461
   60.10517495   51.56227839   84.29537937  146.77642554   60.99858269
  121.07481143   58.12033245   23.12818984   36.96652351   13.2129978
   22.99714545  -10.1523408   -83.74514937  -35.73048697    4.47094642
   -3.17310094   26.98715358   18.75946363  -22.80531781  -24.48076928]",Exogenous,Transportation
GradientBoosting,"{'n_estimators': 285, 'max_depth': 6, 'learning_rate': 0.029388953448530656, 'subsample': 0.5278194488108102, 'min_samples_leaf': 4}",15205.510502351619,123.3106260723366,74.95018757845422,0.3885263063520632,3.485498350456008,53.340555202188426,285.06472129348543,0.15824021768810956,32,61.7,"[ -31.2878569   -60.3874676    28.52872921   -8.8976867    81.50256596
   90.7383082     7.47907402   18.92907975   56.33831956   26.20736344
   48.22443778    2.43793705  -24.71422528   30.85112047   18.83730538
   12.29594701  -79.09692343   88.77643379  -10.92198341   53.6226526
   15.97587039  -30.26400515   14.7660092   -31.28825977   47.88855799
    0.97027394    1.96314533    1.79661052  -44.76580428   35.26937765
   44.21770229   15.43911954   42.45899138   24.91016437   70.68209405
   -5.72523925  -10.09564068   32.67647961  -23.12319365   16.11537238
   46.38586129    3.72672703   45.42683066   14.67231255   28.83665443
   38.04640532   60.71464013   10.28067839   19.62303072  -15.6053433
   -9.30614254  -42.00384575   16.07048911 -301.51169407 -658.23927889
 -471.08965331 -253.04429152 -103.53453786 -116.09875874 -157.19879434
 -170.31185943 -217.08653431 -189.9087229  -170.39410327 -260.80681948
   78.83614874  327.28875655  383.44112725  263.82351318  180.94747264
  194.19078005   87.85672229  134.056546    203.94515654  174.75388326
   66.25628211  107.47637124  148.98948304   82.09070673  104.9295983
   45.02216397  -51.90227181   68.23702612   43.79008427    9.33533381
   26.57613623   -6.28816266  142.88306454   64.51198208   92.76780528
   50.17611181   27.86307048   99.28616329   27.84898053   44.28974237
    6.62298967   92.4306737    33.12234163   64.08227858   -7.99419696
   42.71939613    6.41138626   44.50160601   87.79513701    6.00040164
   91.94799288   59.68623625   10.56835575   42.38259294   -9.23713602
   28.0113224   -20.07573306 -127.74460981  -24.9560769    22.53095211
   -7.6383718    53.82059058   15.67999382   22.91650233   15.09364971]",Exogenous,Transportation
RandomForest,"{'n_estimators': 18, 'max_depth': 11, 'min_samples_leaf': 3, 'min_samples_split': 8}",18024.76160748675,134.25632799792623,82.49772810376095,0.27515307325269467,3.8179257012315304,759.3585084487057,23.736827080939086,0.14822786300078755,50,22.3,"[ 8.44876858e+00 -7.89606481e+01  1.21372940e+00  1.05695357e+01
  1.40102462e+02  7.97377383e+01  4.88037171e+01  5.87333695e+01
  6.12127753e+01  5.47252776e+01  6.75023175e+01  2.63225204e+01
  8.33140351e+00  3.70405374e+01  1.51071614e+01  1.26631120e+01
 -1.15547191e+02  1.03721717e+02  1.70685076e+01  8.85499451e+01
  3.11261266e+01 -4.02384764e+00  3.97666539e+01 -1.86172328e+01
  4.35471840e+01 -1.43034449e+01 -3.48747538e+00 -2.19532172e+01
 -3.40192801e+01  6.79753531e+01  3.62513272e+01  3.14982656e+01
 -1.32289947e-01  3.88679801e+01  7.42664588e+01 -2.50970990e+01
 -2.79007028e+01  1.30256508e+01 -2.03633880e+01 -5.21691673e-01
  4.29693000e+01  7.26891910e+00  3.70731556e+01  4.73287100e+01
  1.15795211e+01  5.68695470e+01  8.31581207e+01 -3.68636131e+00
  3.06532227e+01 -9.18771852e+00 -1.45753576e+01 -6.77659164e+01
  9.77172736e+00 -2.91212286e+02 -6.96261096e+02 -4.61279253e+02
 -2.63052730e+02 -1.06668501e+02 -1.02878817e+02 -1.72366845e+02
 -1.41846545e+02 -2.45123152e+02 -1.96384549e+02 -1.68458919e+02
 -2.83889958e+02  1.28184741e+02  4.14276257e+02  4.53300963e+02
  2.91247039e+02  2.05276631e+02  2.07476079e+02  9.58836419e+01
  1.60193815e+02  2.50472451e+02  2.33354166e+02  1.13925700e+02
  1.11273737e+02  1.50521853e+02  6.66866696e+01  9.58742321e+01
  3.40110856e+01 -3.88646391e+01  6.26229443e+01  9.00751690e+00
  1.36857948e+01 -8.45516140e+00 -3.06066073e+01  1.15942013e+02
  4.78120820e+01  9.46264327e+01  4.99651353e+01  4.30796798e+01
  1.11713080e+02  6.90385441e+01  8.27658979e+01 -2.84005827e+00
  1.06140115e+02  3.03181214e+01  4.81088408e+01 -3.18842077e+01
  2.19196435e+01  9.12402723e+00  2.81614824e+01  1.02709214e+02
 -7.14969963e+00  8.92781158e+01  7.00980256e+01 -1.12322306e+01
  3.52224769e+01 -2.29043085e+01 -5.97507303e+00 -3.26408310e+01
 -1.25090985e+02 -1.36750785e+01  1.82242455e+01  2.31863228e+01
  3.72436203e+01  3.60299508e+01  3.84730257e+01 -2.95357515e+01]",Exogenous,Transportation
